creator,stimuli,image,filepath,originality_ocs,percentile_ocs
AI_prompt2,I,Dalle01.png,../data/AI/prompt_2/stimuli_I/Dalle01.png,0.75,96.0
AI_prompt2,I,Dalle02.png,../data/AI/prompt_2/stimuli_I/Dalle02.png,0.79,97.0
AI_prompt2,I,Dalle03.png,../data/AI/prompt_2/stimuli_I/Dalle03.png,0.64,81.0
AI_prompt2,I,Dalle04.png,../data/AI/prompt_2/stimuli_I/Dalle04.png,0.63,79.0
AI_prompt2,I,Dalle05.png,../data/AI/prompt_2/stimuli_I/Dalle05.png,0.7,91.0
AI_prompt2,I,Dalle06.png,../data/AI/prompt_2/stimuli_I/Dalle06.png,0.5,46.0
AI_prompt2,I,Dalle07.png,../data/AI/prompt_2/stimuli_I/Dalle07.png,0.66,86.0
AI_prompt2,I,Dalle08.png,../data/AI/prompt_2/stimuli_I/Dalle08.png,0.56,64.0
AI_prompt2,I,Dalle09.png,../data/AI/prompt_2/stimuli_I/Dalle09.png,0.61,74.0
AI_prompt2,I,Dalle10.png,../data/AI/prompt_2/stimuli_I/Dalle10.png,0.65,83.0
AI_prompt2,I,Dalle11.png,../data/AI/prompt_2/stimuli_I/Dalle11.png,0.64,81.0
AI_prompt2,I,Dalle12.png,../data/AI/prompt_2/stimuli_I/Dalle12.png,0.65,83.0
AI_prompt2,I,Dalle13.png,../data/AI/prompt_2/stimuli_I/Dalle13.png,0.63,79.0
AI_prompt2,I,Dalle14.png,../data/AI/prompt_2/stimuli_I/Dalle14.png,0.72,93.0
AI_prompt2,I,Dalle15.png,../data/AI/prompt_2/stimuli_I/Dalle15.png,0.82,98.0
AI_prompt2,I,Dalle16.png,../data/AI/prompt_2/stimuli_I/Dalle16.png,0.67,87.0
AI_prompt2,I,Dalle17.png,../data/AI/prompt_2/stimuli_I/Dalle17.png,0.49,46.0
AI_prompt2,I,Dalle18.png,../data/AI/prompt_2/stimuli_I/Dalle18.png,0.48,41.0
AI_prompt2,I,Dalle19.png,../data/AI/prompt_2/stimuli_I/Dalle19.png,0.58,68.0
AI_prompt2,I,Dalle20.png,../data/AI/prompt_2/stimuli_I/Dalle20.png,0.72,93.0
AI_prompt2,I,Dalle21.png,../data/AI/prompt_2/stimuli_I/Dalle21.png,0.57,66.0
AI_prompt2,I,Dalle22.png,../data/AI/prompt_2/stimuli_I/Dalle22.png,0.62,77.0
AI_prompt2,I,Dalle23.png,../data/AI/prompt_2/stimuli_I/Dalle23.png,0.74,95.0
AI_prompt2,I,Dalle24.png,../data/AI/prompt_2/stimuli_I/Dalle24.png,0.6,72.0
AI_prompt2,I,Dalle25.png,../data/AI/prompt_2/stimuli_I/Dalle25.png,0.58,67.0
AI_prompt2,I,Dalle26.png,../data/AI/prompt_2/stimuli_I/Dalle26.png,0.66,85.0
AI_prompt2,I,Dalle27.png,../data/AI/prompt_2/stimuli_I/Dalle27.png,0.67,87.0
AI_prompt2,I,Dalle28.png,../data/AI/prompt_2/stimuli_I/Dalle28.png,0.64,82.0
AI_prompt2,I,Dalle29.png,../data/AI/prompt_2/stimuli_I/Dalle29.png,0.44,33.0
AI_prompt2,I,Dalle30.png,../data/AI/prompt_2/stimuli_I/Dalle30.png,0.58,67.0
AI_prompt2,I,Dalle31.png,../data/AI/prompt_2/stimuli_I/Dalle31.png,0.63,80.0
AI_prompt2,I,Dalle32.png,../data/AI/prompt_2/stimuli_I/Dalle32.png,0.58,69.0
AI_prompt2,I,Dalle33.png,../data/AI/prompt_2/stimuli_I/Dalle33.png,0.7,91.0
AI_prompt2,I,Dalle34.png,../data/AI/prompt_2/stimuli_I/Dalle34.png,0.61,74.0
AI_prompt2,I,Dalle35.png,../data/AI/prompt_2/stimuli_I/Dalle35.png,0.69,90.0
AI_prompt2,I,Dalle36.png,../data/AI/prompt_2/stimuli_I/Dalle36.png,0.53,56.0
AI_prompt2,I,Dalle37.png,../data/AI/prompt_2/stimuli_I/Dalle37.png,0.5,47.0
AI_prompt2,I,Dalle38.png,../data/AI/prompt_2/stimuli_I/Dalle38.png,0.57,64.0
AI_prompt2,I,Dalle39.png,../data/AI/prompt_2/stimuli_I/Dalle39.png,0.66,86.0
AI_prompt2,I,Dalle40.png,../data/AI/prompt_2/stimuli_I/Dalle40.png,0.76,96.0
AI_prompt2,I,Dalle41.png,../data/AI/prompt_2/stimuli_I/Dalle41.png,0.59,72.0
AI_prompt2,I,Dalle42.png,../data/AI/prompt_2/stimuli_I/Dalle42.png,0.6,73.0
AI_prompt2,I,Dalle43.png,../data/AI/prompt_2/stimuli_I/Dalle43.png,0.57,67.0
AI_prompt2,I,Dalle44.png,../data/AI/prompt_2/stimuli_I/Dalle44.png,0.64,82.0
AI_prompt2,I,Dalle45.png,../data/AI/prompt_2/stimuli_I/Dalle45.png,0.7,92.0
AI_prompt2,I,Dalle46.png,../data/AI/prompt_2/stimuli_I/Dalle46.png,0.65,83.0
AI_prompt2,I,Dalle47.png,../data/AI/prompt_2/stimuli_I/Dalle47.png,0.54,58.0
AI_prompt2,I,Dalle48.png,../data/AI/prompt_2/stimuli_I/Dalle48.png,0.75,95.0
AI_prompt2,I,Dalle49.png,../data/AI/prompt_2/stimuli_I/Dalle49.png,0.71,92.0
AI_prompt2,I,Dalle50.png,../data/AI/prompt_2/stimuli_I/Dalle50.png,0.57,67.0
