creator,stimuli,image,filepath,originality_ocs,percentile_ocs
AI_prompt2,R,Dalle01.png,../data/AI/prompt_2/stimuli_R/Dalle01.png,0.6700000166893005,87.0
AI_prompt2,R,Dalle02.png,../data/AI/prompt_2/stimuli_R/Dalle02.png,0.6700000166893005,88.0
AI_prompt2,R,Dalle03.png,../data/AI/prompt_2/stimuli_R/Dalle03.png,0.8100000023841858,98.0
AI_prompt2,R,Dalle04.png,../data/AI/prompt_2/stimuli_R/Dalle04.png,0.8799999952316284,99.0
AI_prompt2,R,Dalle05.png,../data/AI/prompt_2/stimuli_R/Dalle05.png,0.699999988079071,91.0
AI_prompt2,R,Dalle06.png,../data/AI/prompt_2/stimuli_R/Dalle06.png,0.5799999833106995,68.0
AI_prompt2,R,Dalle07.png,../data/AI/prompt_2/stimuli_R/Dalle07.png,0.6800000071525574,89.0
AI_prompt2,R,Dalle08.png,../data/AI/prompt_2/stimuli_R/Dalle08.png,0.7400000095367432,95.0
AI_prompt2,R,Dalle09.png,../data/AI/prompt_2/stimuli_R/Dalle09.png,0.6200000047683716,78.0
AI_prompt2,R,Dalle10.png,../data/AI/prompt_2/stimuli_R/Dalle10.png,0.5799999833106995,67.0
AI_prompt2,R,Dalle11.png,../data/AI/prompt_2/stimuli_R/Dalle11.png,0.5699999928474426,66.0
AI_prompt2,R,Dalle12.png,../data/AI/prompt_2/stimuli_R/Dalle12.png,0.7400000095367432,95.0
AI_prompt2,R,Dalle13.png,../data/AI/prompt_2/stimuli_R/Dalle13.png,0.7300000190734863,94.0
AI_prompt2,R,Dalle14.png,../data/AI/prompt_2/stimuli_R/Dalle14.png,0.7599999904632568,96.0
AI_prompt2,R,Dalle15.png,../data/AI/prompt_2/stimuli_R/Dalle15.png,0.5099999904632568,50.0
AI_prompt2,R,Dalle16.png,../data/AI/prompt_2/stimuli_R/Dalle16.png,0.800000011920929,98.0
AI_prompt2,R,Dalle17.png,../data/AI/prompt_2/stimuli_R/Dalle17.png,0.49000000953674316,45.0
